transaction_id,customer_id,timestamp,amount,transaction_type,merchant_category,location,device_type,account_age_days,transaction_frequency,previous_transaction_amount,distance_from_usual_location,is_fraud
TXN-100006,CUST-1137,2025-03-25 09:32:10,854.83,UPI Transfer,Grocery & Supermarkets,Delhi,Trusted Mobile App (iOS),1550,2,599.73,0.72,0
TXN-100559,CUST-1197,2025-03-25 10:58:14,1114.45,Online,Utilities & Bills,Ahmedabad,Desktop Web Browser,467,2,702.22,5.03,0
TXN-100676,CUST-1159,2025-03-25 11:05:04,103.05,POS / In-Store,Healthcare & Medical,Bengaluru,Trusted Mobile App (Android),80,2,180.49,72.1,0
TXN-100891,CUST-1244,2025-03-25 14:19:47,292.76,UPI Transfer,Grocery & Supermarkets,Kochi,Desktop Web Browser,1387,3,374.33,2.02,0
TXN-100356,CUST-1011,2025-03-25 15:08:28,351.26,UPI Transfer,Dining & Food,Mumbai,Trusted Mobile App (iOS),1459,1,655.6,15.31,0
TXN-100767,CUST-1123,2025-03-25 17:53:40,838.95,UPI Transfer,Grocery & Supermarkets,Kolkata,Trusted Mobile App (iOS),573,2,1739.6,2.39,0
TXN-100999,CUST-1099,2025-03-25 18:23:36,259.0,Online,Utilities & Bills,Jaipur,Trusted Mobile App (iOS),221,3,533.42,14.84,0
TXN-100998,CUST-1125,2025-03-26 04:07:27,1086.12,POS / In-Store,Grocery & Supermarkets,Chennai,Trusted Mobile App (Android),677,3,1500.77,13.57,0
TXN-100243,CUST-1237,2025-03-26 08:19:25,950.4,Online,Dining & Food,Jaipur,Desktop Web Browser,481,3,1479.89,12.02,0
TXN-100698,CUST-1120,2025-03-26 22:19:28,533.27,POS / In-Store,Healthcare & Medical,Delhi,Trusted Mobile App (Android),1376,2,422.27,2.74,0
TXN-101150,CUST-1036,2025-03-27 04:42:57,165250.74,Online,Crypto & Digital Assets,Jaipur,Mobile Web Browser,414,11,1838.34,358.78,1
TXN-100139,CUST-1005,2025-03-27 11:26:19,1516.15,UPI Transfer,Grocery & Supermarkets,Pune,Trusted Mobile App (iOS),91,3,3900.59,7.68,0
TXN-101107,CUST-1083,2025-03-27 15:49:49,307.47,POS / In-Store,Healthcare & Medical,Jaipur,Trusted Mobile App (iOS),600,2,682.15,5.7,0
TXN-100669,CUST-1235,2025-03-27 20:50:11,1869.12,UPI Transfer,Healthcare & Medical,Mumbai,Trusted Mobile App (Android),641,3,1279.04,15.66,0
TXN-100488,CUST-1046,2025-03-27 22:44:02,1480.37,UPI Transfer,Grocery & Supermarkets,Delhi,Trusted Mobile App (iOS),1793,3,1315.98,8.51,0
TXN-100734,CUST-1109,2025-03-27 22:46:16,1967.99,POS / In-Store,Healthcare & Medical,Bengaluru,Desktop Web Browser,1140,1,911.02,27.94,0
TXN-100111,CUST-1177,2025-03-28 08:46:46,421.98,POS / In-Store,Grocery & Supermarkets,Jaipur,Desktop Web Browser,818,1,1263.11,6.67,0
TXN-100877,CUST-1143,2025-03-28 10:02:22,320.04,POS / In-Store,Utilities & Bills,Pune,Trusted Mobile App (Android),120,1,241.35,4.11,0
TXN-100400,CUST-1059,2025-03-28 12:06:58,606.6,POS / In-Store,Grocery & Supermarkets,Chennai,Desktop Web Browser,1069,1,461.61,7.51,0
TXN-100265,CUST-1072,2025-03-28 14:33:50,886.11,UPI Transfer,Healthcare & Medical,Pune,Trusted Mobile App (iOS),1134,2,933.54,11.34,0
TXN-100790,CUST-1076,2025-03-28 14:37:41,391.52,UPI Transfer,Healthcare & Medical,Ahmedabad,Trusted Mobile App (iOS),537,2,201.86,9.46,0
TXN-100484,CUST-1078,2025-03-28 15:09:01,606.65,POS / In-Store,Utilities & Bills,Mumbai,Desktop Web Browser,1164,3,481.63,2.37,0
TXN-100855,CUST-1230,2025-03-28 15:50:48,937.32,Online,Grocery & Supermarkets,Pune,Trusted Mobile App (Android),1141,1,845.72,9.96,0
TXN-101099,CUST-1062,2025-03-28 20:23:06,687.18,UPI Transfer,Healthcare & Medical,Jaipur,Trusted Mobile App (iOS),1256,3,912.59,10.31,0
TXN-101186,CUST-1207,2025-03-29 03:49:36,233568.32,Wire Transfer,Crypto & Digital Assets,Ahmedabad,Mobile Web Browser,1447,7,729.51,639.78,1
TXN-100490,CUST-1028,2025-03-29 08:56:11,322.47,POS / In-Store,Healthcare & Medical,Jaipur,Trusted Mobile App (iOS),1429,3,665.13,49.58,0
TXN-100692,CUST-1160,2025-03-29 11:13:30,271.6,Online,Grocery & Supermarkets,Bengaluru,Desktop Web Browser,710,3,417.79,14.53,0
TXN-100707,CUST-1221,2025-03-29 13:18:51,2748.08,Online,Grocery & Supermarkets,Hyderabad,Desktop Web Browser,597,3,1903.55,15.09,0
TXN-100097,CUST-1210,2025-03-29 14:24:31,698.49,Online,Healthcare & Medical,Pune,Trusted Mobile App (iOS),1624,1,950.26,22.93,0
TXN-101100,CUST-1059,2025-03-29 14:36:33,1473.01,UPI Transfer,Dining & Food,Chennai,Trusted Mobile App (Android),1069,3,503.37,17.77,0
TXN-100514,CUST-1096,2025-03-29 16:13:10,736.83,Online,Dining & Food,Bengaluru,Trusted Mobile App (Android),977,1,512.8,3.56,0
TXN-100740,CUST-1171,2025-03-29 17:05:23,656.24,Online,Healthcare & Medical,Jaipur,Trusted Mobile App (Android),86,2,726.04,12.13,0
TXN-100459,CUST-1247,2025-03-29 19:00:10,1557.95,POS / In-Store,Dining & Food,Bengaluru,Trusted Mobile App (iOS),562,2,1346.53,17.7,0
TXN-100009,CUST-1226,2025-03-29 21:36:22,243.42,UPI Transfer,Dining & Food,Kolkata,Desktop Web Browser,195,2,580.05,7.13,0
TXN-101102,CUST-1225,2025-03-30 10:26:56,279.19,Online,Grocery & Supermarkets,Hyderabad,Trusted Mobile App (iOS),717,2,80.86,10.21,0
TXN-100251,CUST-1142,2025-03-30 13:18:29,483.81,UPI Transfer,Utilities & Bills,Chennai,Trusted Mobile App (iOS),219,3,896.43,5.82,0
TXN-100339,CUST-1172,2025-03-30 14:04:58,1063.01,UPI Transfer,Utilities & Bills,Delhi,Trusted Mobile App (Android),395,3,1662.65,1.45,0
TXN-100021,CUST-1221,2025-03-30 14:59:21,1229.3,Online,Healthcare & Medical,Hyderabad,Desktop Web Browser,597,1,2187.86,14.35,0
TXN-100013,CUST-1180,2025-03-30 15:14:22,647.98,POS / In-Store,Dining & Food,Mumbai,Desktop Web Browser,1681,1,567.69,3.87,0
TXN-100071,CUST-1108,2025-03-30 18:19:33,2117.53,Online,Grocery & Supermarkets,Chennai,Trusted Mobile App (iOS),149,1,1630.35,14.09,0
TXN-100783,CUST-1079,2025-03-30 18:42:47,226.0,POS / In-Store,Healthcare & Medical,Hyderabad,Desktop Web Browser,481,3,282.79,9.72,0
TXN-101052,CUST-1073,2025-03-30 19:00:28,1583.31,POS / In-Store,Healthcare & Medical,Hyderabad,Desktop Web Browser,668,1,1615.73,1.1,0
TXN-100182,CUST-1130,2025-03-30 22:42:32,7033.28,Online,Grocery & Supermarkets,Kolkata,Trusted Mobile App (iOS),530,3,4040.19,0.62,0
TXN-101143,CUST-1155,2025-03-31 02:59:40,104041.25,Online,Crypto & Digital Assets,Pune,Mobile Web Browser,239,12,2447.45,796.77,1
TXN-100151,CUST-1188,2025-03-31 12:00:47,571.64,Online,Dining & Food,Chennai,Desktop Web Browser,290,3,801.05,14.34,0
TXN-101044,CUST-1002,2025-03-31 21:53:26,1224.9,POS / In-Store,Grocery & Supermarkets,Chennai,Trusted Mobile App (iOS),487,2,826.4,1.46,0
TXN-100691,CUST-1021,2025-03-31 22:29:31,1456.42,UPI Transfer,Grocery & Supermarkets,Hyderabad,Desktop Web Browser,172,3,837.78,5.21,0
TXN-100439,CUST-1096,2025-04-01 08:21:34,512.8,UPI Transfer,Healthcare & Medical,Bengaluru,Trusted Mobile App (Android),977,1,342.52,13.63,0
TXN-100300,CUST-1211,2025-04-01 10:43:53,408.25,Online,Healthcare & Medical,Pune,Trusted Mobile App (iOS),390,3,773.82,7.02,0
TXN-100830,CUST-1186,2025-04-01 13:15:25,1259.18,POS / In-Store,Healthcare & Medical,Jaipur,Trusted Mobile App (Android),1395,3,1278.16,11.1,0
TXN-100549,CUST-1043,2025-04-01 16:30:58,731.81,UPI Transfer,Healthcare & Medical,Kochi,Trusted Mobile App (Android),1225,2,1207.93,13.67,0
TXN-100594,CUST-1094,2025-04-01 18:23:05,1152.13,POS / In-Store,Dining & Food,Hyderabad,Trusted Mobile App (iOS),1128,1,1093.47,10.28,0
TXN-100965,CUST-1120,2025-04-01 21:06:56,369.81,UPI Transfer,Dining & Food,Delhi,Mobile Web Browser,1376,2,533.27,13.31,0
TXN-100687,CUST-1181,2025-04-01 22:02:48,884.85,UPI Transfer,Healthcare & Medical,Jaipur,Desktop Web Browser,1503,1,782.4,17.8,0
TXN-100521,CUST-1008,2025-04-02 09:47:12,922.72,UPI Transfer,Dining & Food,Jaipur,Trusted Mobile App (iOS),1496,3,726.58,7.21,0
TXN-100473,CUST-1116,2025-04-02 13:47:21,787.54,UPI Transfer,Healthcare & Medical,Delhi,Desktop Web Browser,1795,3,519.39,4.07,0
TXN-100586,CUST-1152,2025-04-02 15:00:07,1177.23,UPI Transfer,Healthcare & Medical,Bengaluru,Trusted Mobile App (Android),291,3,1892.49,13.38,0
TXN-100310,CUST-1025,2025-04-02 15:46:52,1096.17,POS / In-Store,Utilities & Bills,Chennai,Trusted Mobile App (Android),1331,3,857.08,13.85,0
TXN-100440,CUST-1140,2025-04-02 15:52:34,1497.46,UPI Transfer,Healthcare & Medical,Kolkata,Trusted Mobile App (Android),1437,1,1734.55,0.72,0
TXN-100680,CUST-1003,2025-04-02 17:44:48,1062.97,UPI Transfer,Utilities & Bills,Bengaluru,Desktop Web Browser,239,1,1205.95,4.21,0
TXN-100023,CUST-1032,2025-04-02 19:17:27,613.64,Online,Healthcare & Medical,Pune,Trusted Mobile App (Android),1340,3,632.41,9.14,0
TXN-100915,CUST-1186,2025-04-03 01:55:30,3026.35,Online,Healthcare & Medical,Jaipur,Trusted Mobile App (Android),1395,3,1259.18,13.11,0
TXN-101151,CUST-1199,2025-04-03 03:19:39,135599.52,ATM Withdrawal,Crypto & Digital Assets,Kochi,Unknown Device,122,7,891.91,351.39,1
TXN-100613,CUST-1078,2025-04-03 03:51:26,1152.93,Online,Grocery & Supermarkets,Mumbai,Mobile Web Browser,1164,2,606.65,6.37,0
TXN-101156,CUST-1166,2025-04-03 04:02:58,109613.58,ATM Withdrawal,Crypto & Digital Assets,Kolkata,Unknown Device,1,12,1171.87,320.15,1
TXN-100706,CUST-1038,2025-04-03 10:10:57,1006.18,UPI Transfer,Healthcare & Medical,Hyderabad,Desktop Web Browser,1052,1,633.24,13.43,0
TXN-100853,CUST-1241,2025-04-03 10:53:20,772.24,UPI Transfer,Dining & Food,Pune,Desktop Web Browser,368,3,825.17,16.34,0
TXN-100153,CUST-1036,2025-04-03 14:00:50,1290.71,UPI Transfer,Utilities & Bills,Chennai,Trusted Mobile App (iOS),462,3,1593.87,4.62,0
TXN-100060,CUST-1017,2025-04-03 18:32:01,400.16,POS / In-Store,Grocery & Supermarkets,Mumbai,Desktop Web Browser,970,3,553.39,8.41,0
TXN-100705,CUST-1054,2025-04-04 14:27:07,651.92,Online,Utilities & Bills,Chennai,Desktop Web Browser,726,2,947.11,15.52,0
TXN-100206,CUST-1007,2025-04-04 20:58:34,579.35,UPI Transfer,Utilities & Bills,Delhi,Desktop Web Browser,84,2,600.64,65.72,0
TXN-100622,CUST-1200,2025-04-05 12:06:35,665.14,POS / In-Store,Grocery & Supermarkets,Chennai,Desktop Web Browser,1389,2,690.44,9.31,0
TXN-101119,CUST-1090,2025-04-05 12:56:22,1168.52,UPI Transfer,Healthcare & Medical,Pune,Trusted Mobile App (Android),1799,3,1001.98,4.56,0
TXN-101027,CUST-1001,2025-04-05 22:07:37,569.22,UPI Transfer,Dining & Food,Delhi,Trusted Mobile App (iOS),1548,3,1430.97,0.8,0
TXN-100709,CUST-1103,2025-04-05 22:14:40,886.37,UPI Transfer,Grocery & Supermarkets,Pune,Trusted Mobile App (iOS),829,2,731.42,9.75,0
TXN-100807,CUST-1226,2025-04-06 08:47:58,902.11,POS / In-Store,Utilities & Bills,Kolkata,Desktop Web Browser,195,2,441.38,11.81,0
TXN-101021,CUST-1156,2025-04-06 10:43:06,523.03,Online,Grocery & Supermarkets,Kolkata,Desktop Web Browser,862,1,309.92,4.86,0
TXN-100558,CUST-1018,2025-04-06 11:35:22,601.99,Online,Dining & Food,Jaipur,Trusted Mobile App (iOS),805,3,375.77,7.37,0
TXN-100026,CUST-1209,2025-04-06 11:36:29,1669.1,Online,Dining & Food,Hyderabad,Trusted Mobile App (iOS),1373,2,1237.8,7.65,0
TXN-100116,CUST-1235,2025-04-06 11:54:31,988.86,Online,Utilities & Bills,Mumbai,Trusted Mobile App (Android),641,3,1559.64,3.52,0
TXN-100403,CUST-1164,2025-04-06 13:54:25,222.3,Online,Dining & Food,Ahmedabad,Trusted Mobile App (iOS),438,3,202.54,14.57,0
TXN-101061,CUST-1065,2025-04-06 16:14:21,1044.17,Online,Grocery & Supermarkets,Chennai,Trusted Mobile App (iOS),148,3,1154.7,3.34,0
TXN-100615,CUST-1142,2025-04-06 16:53:40,426.04,Online,Grocery & Supermarkets,Chennai,Trusted Mobile App (iOS),219,1,254.14,9.15,0
TXN-100252,CUST-1249,2025-04-06 19:13:38,1749.4,Online,Dining & Food,Ahmedabad,Trusted Mobile App (Android),721,1,4226.03,13.32,0
TXN-100714,CUST-1156,2025-04-06 20:31:06,309.92,Online,Utilities & Bills,Kolkata,Desktop Web Browser,862,2,766.97,4.17,0
TXN-101200,CUST-1119,2025-04-07 02:34:25,245773.66,Wire Transfer,Crypto & Digital Assets,Bengaluru,New Emulated Device,1218,6,901.53,611.28,1
TXN-100029,CUST-1194,2025-04-07 08:13:46,1054.92,POS / In-Store,Healthcare & Medical,Hyderabad,Trusted Mobile App (Android),1639,1,1198.67,2.79,0
TXN-100825,CUST-1096,2025-04-07 11:24:01,314.13,POS / In-Store,Utilities & Bills,Bengaluru,Mobile Web Browser,977,1,603.01,1.16,0
TXN-100450,CUST-1175,2025-04-07 11:39:49,613.51,Online,Grocery & Supermarkets,Kolkata,Desktop Web Browser,1640,1,1048.64,7.67,0
TXN-100599,CUST-1038,2025-04-07 13:33:34,894.69,UPI Transfer,Utilities & Bills,Mumbai,Trusted Mobile App (Android),1052,2,776.9,36.12,0
TXN-100788,CUST-1245,2025-04-07 19:40:52,3666.29,Online,Healthcare & Medical,Kochi,Trusted Mobile App (iOS),1346,1,1637.39,55.74,0
TXN-100131,CUST-1073,2025-04-07 22:18:26,1468.26,UPI Transfer,Utilities & Bills,Hyderabad,Desktop Web Browser,668,2,1139.12,15.33,0
TXN-101168,CUST-1088,2025-04-08 03:05:58,209418.65,Online,Luxury Goods & Jewelry,Kochi,New Emulated Device,1375,9,1280.84,684.59,1
TXN-100980,CUST-1114,2025-04-08 08:42:04,1470.82,UPI Transfer,Healthcare & Medical,Jaipur,Trusted Mobile App (iOS),1773,1,734.79,7.86,0
TXN-100407,CUST-1019,2025-04-08 10:51:17,1502.66,POS / In-Store,Utilities & Bills,Delhi,Desktop Web Browser,630,3,588.29,5.01,0
TXN-100121,CUST-1111,2025-04-08 15:30:54,343.61,Online,Dining & Food,Mumbai,Trusted Mobile App (iOS),1226,2,404.43,2.67,0
TXN-100367,CUST-1238,2025-04-08 16:38:24,1131.94,UPI Transfer,Grocery & Supermarkets,Ahmedabad,Trusted Mobile App (iOS),588,2,794.0,13.89,0
TXN-100420,CUST-1108,2025-04-08 17:50:40,1870.57,Online,Healthcare & Medical,Chennai,Trusted Mobile App (iOS),149,1,2117.53,4.89,0
TXN-100683,CUST-1044,2025-04-08 17:56:47,372.75,UPI Transfer,Dining & Food,Pune,Trusted Mobile App (Android),479,2,220.08,2.07,0
TXN-100134,CUST-1155,2025-04-09 08:02:58,1429.42,POS / In-Store,Healthcare & Medical,Hyderabad,Desktop Web Browser,240,1,1677.18,12.99,0
TXN-100718,CUST-1011,2025-04-09 10:55:57,226.31,POS / In-Store,Healthcare & Medical,Mumbai,Trusted Mobile App (iOS),1459,3,474.22,6.83,0
TXN-100136,CUST-1213,2025-04-09 16:30:23,744.28,UPI Transfer,Utilities & Bills,Jaipur,Trusted Mobile App (iOS),1767,3,974.59,6.95,0
TXN-100786,CUST-1218,2025-04-09 16:42:26,877.43,UPI Transfer,Grocery & Supermarkets,Jaipur,Trusted Mobile App (Android),1731,1,797.28,4.16,0
TXN-100893,CUST-1174,2025-04-09 18:37:53,421.35,POS / In-Store,Grocery & Supermarkets,Delhi,Desktop Web Browser,919,2,630.42,9.21,0
TXN-100837,CUST-1090,2025-04-09 18:44:49,1055.15,Online,Dining & Food,Pune,Trusted Mobile App (Android),1799,2,1192.91,7.24,0
TXN-100237,CUST-1156,2025-04-09 19:18:50,548.53,Online,Healthcare & Medical,Kolkata,Desktop Web Browser,862,2,540.78,14.22,0
TXN-100068,CUST-1148,2025-04-09 22:14:49,1356.01,Online,Utilities & Bills,Jaipur,Trusted Mobile App (iOS),259,3,1242.66,6.63,0
TXN-100515,CUST-1114,2025-04-09 22:57:22,1062.2,UPI Transfer,Dining & Food,Jaipur,Desktop Web Browser,1773,1,615.69,3.83,0
TXN-101132,CUST-1109,2025-04-10 16:17:01,747.0,UPI Transfer,Utilities & Bills,Kochi,Mobile Web Browser,1140,2,1582.38,2.24,0
TXN-100728,CUST-1024,2025-04-10 17:48:45,903.65,POS / In-Store,Utilities & Bills,Hyderabad,Trusted Mobile App (iOS),808,1,761.26,0.91,0
TXN-100073,CUST-1194,2025-04-10 20:07:24,1197.09,POS / In-Store,Utilities & Bills,Hyderabad,Trusted Mobile App (Android),1639,1,1054.92,12.37,0
TXN-100697,CUST-1011,2025-04-10 21:43:40,474.22,UPI Transfer,Grocery & Supermarkets,Mumbai,Trusted Mobile App (iOS),1459,2,651.6,12.51,0
TXN-101160,CUST-1185,2025-04-11 01:42:15,266910.73,ATM Withdrawal,Crypto & Digital Assets,Ahmedabad,Mobile Web Browser,621,6,1384.55,423.96,1
TXN-100250,CUST-1206,2025-04-11 03:40:53,354.95,UPI Transfer,Utilities & Bills,Delhi,Trusted Mobile App (Android),878,1,328.41,68.23,0
TXN-100516,CUST-1211,2025-04-11 11:13:03,589.56,POS / In-Store,Grocery & Supermarkets,Pune,Trusted Mobile App (iOS),390,1,387.72,8.54,0
TXN-100096,CUST-1217,2025-04-11 16:05:43,1046.91,UPI Transfer,Grocery & Supermarkets,Ahmedabad,Trusted Mobile App (Android),1699,1,895.6,5.27,0
TXN-100140,CUST-1036,2025-04-11 17:42:20,1593.87,POS / In-Store,Utilities & Bills,Chennai,Mobile Web Browser,462,3,1282.45,7.09,0
TXN-100879,CUST-1243,2025-04-11 20:46:48,1116.92,UPI Transfer,Utilities & Bills,Jaipur,Trusted Mobile App (iOS),836,3,1075.14,9.85,0
TXN-101046,CUST-1053,2025-04-11 22:08:53,1412.6,UPI Transfer,Utilities & Bills,Delhi,Desktop Web Browser,1129,3,2077.19,12.32,0
TXN-100561,CUST-1001,2025-04-11 22:30:31,1024.53,Online,Dining & Food,Delhi,Trusted Mobile App (iOS),1548,1,1033.84,15.27,0
TXN-101148,CUST-1027,2025-04-12 04:21:38,74775.46,ATM Withdrawal,Electronics & Gadgets,Chennai,Mobile Web Browser,1376,12,732.2,825.66,1
TXN-100803,CUST-1169,2025-04-12 08:23:39,1268.49,UPI Transfer,Healthcare & Medical,Chennai,Trusted Mobile App (Android),1343,1,1639.49,3.51,0
TXN-100977,CUST-1110,2025-04-12 14:08:53,352.82,UPI Transfer,Dining & Food,Mumbai,Desktop Web Browser,672,3,213.8,16.71,0
TXN-100086,CUST-1135,2025-04-12 18:23:56,2018.45,POS / In-Store,Grocery & Supermarkets,Jaipur,Trusted Mobile App (Android),1388,3,2332.4,7.28,0
TXN-101078,CUST-1063,2025-04-13 07:16:18,562.39,UPI Transfer,Healthcare & Medical,Kolkata,Trusted Mobile App (Android),69,3,518.44,9.97,0
TXN-100103,CUST-1245,2025-04-13 07:24:52,1637.39,UPI Transfer,Utilities & Bills,Mumbai,Trusted Mobile App (iOS),1346,3,1506.97,1.26,0
TXN-100454,CUST-1069,2025-04-13 09:53:56,963.0,Online,Dining & Food,Bengaluru,Trusted Mobile App (iOS),1381,3,584.9,17.03,0
TXN-100452,CUST-1126,2025-04-13 15:03:18,1973.93,Online,Healthcare & Medical,Delhi,Trusted Mobile App (iOS),968,1,698.34,11.1,0
TXN-100577,CUST-1031,2025-04-13 22:54:23,686.44,UPI Transfer,Dining & Food,Hyderabad,Trusted Mobile App (Android),976,2,736.41,15.6,0
TXN-100936,CUST-1110,2025-04-14 12:43:08,213.8,POS / In-Store,Utilities & Bills,Mumbai,Desktop Web Browser,672,2,268.35,16.13,0
TXN-100457,CUST-1041,2025-04-14 16:09:23,1706.4,UPI Transfer,Utilities & Bills,Hyderabad,Desktop Web Browser,1179,2,690.28,6.67,0
TXN-100597,CUST-1182,2025-04-14 16:28:16,812.98,Online,Healthcare & Medical,Hyderabad,Trusted Mobile App (iOS),913,1,1086.39,14.5,0
TXN-100989,CUST-1050,2025-04-14 19:49:30,976.36,Online,Grocery & Supermarkets,Pune,Desktop Web Browser,988,3,1667.55,1.41,0
TXN-100368,CUST-1041,2025-04-14 19:50:23,690.28,UPI Transfer,Utilities & Bills,Hyderabad,Trusted Mobile App (Android),1179,1,853.69,10.05,0
TXN-100063,CUST-1153,2025-04-14 20:06:26,2119.88,POS / In-Store,Dining & Food,Mumbai,Trusted Mobile App (Android),776,2,2160.79,2.5,0
TXN-100551,CUST-1235,2025-04-14 20:39:23,1279.04,UPI Transfer,Grocery & Supermarkets,Mumbai,Trusted Mobile App (Android),641,2,1094.75,15.52,0
TXN-100432,CUST-1124,2025-04-15 09:28:08,273.46,Online,Grocery & Supermarkets,Pune,Trusted Mobile App (iOS),1405,3,384.28,7.71,0
TXN-100215,CUST-1163,2025-04-15 12:35:08,640.88,UPI Transfer,Grocery & Supermarkets,Delhi,Trusted Mobile App (Android),109,2,1302.73,5.55,0
TXN-100034,CUST-1115,2025-04-15 17:35:02,575.54,POS / In-Store,Dining & Food,Bengaluru,Trusted Mobile App (Android),1248,3,1021.41,7.1,0
TXN-100654,CUST-1170,2025-04-15 20:25:17,414.81,POS / In-Store,Dining & Food,Jaipur,Trusted Mobile App (Android),1421,1,311.65,9.52,0
TXN-100751,CUST-1096,2025-04-15 22:37:54,603.01,POS / In-Store,Healthcare & Medical,Bengaluru,Trusted Mobile App (Android),977,1,1145.84,9.91,0
TXN-101043,CUST-1159,2025-04-16 11:49:10,103.54,Online,Healthcare & Medical,Bengaluru,Trusted Mobile App (Android),80,3,174.9,1.44,0
TXN-100396,CUST-1225,2025-04-16 13:00:12,115.58,Online,Grocery & Supermarkets,Hyderabad,Trusted Mobile App (Android),717,2,121.38,14.31,0
TXN-100447,CUST-1076,2025-04-16 13:36:26,201.86,UPI Transfer,Dining & Food,Ahmedabad,Trusted Mobile App (iOS),537,1,341.01,6.58,0
TXN-100219,CUST-1199,2025-04-16 18:34:29,713.56,POS / In-Store,Dining & Food,Bengaluru,Desktop Web Browser,203,2,989.95,1.23,0
TXN-100286,CUST-1165,2025-04-16 18:56:39,708.62,UPI Transfer,Healthcare & Medical,Ahmedabad,Trusted Mobile App (Android),655,2,430.37,3.77,0
TXN-101077,CUST-1241,2025-04-16 18:57:29,1616.09,UPI Transfer,Utilities & Bills,Pune,Desktop Web Browser,368,3,667.91,4.36,0
TXN-101087,CUST-1198,2025-04-16 19:02:09,1002.97,POS / In-Store,Grocery & Supermarkets,Jaipur,Trusted Mobile App (Android),1655,1,790.1,6.83,0
TXN-100267,CUST-1206,2025-04-16 19:50:25,207.42,UPI Transfer,Utilities & Bills,Delhi,Trusted Mobile App (Android),878,2,354.95,8.89,0
TXN-100143,CUST-1174,2025-04-16 19:52:10,630.42,Online,Utilities & Bills,Delhi,Desktop Web Browser,919,3,200.53,14.03,0
TXN-100266,CUST-1226,2025-04-17 09:17:42,708.61,POS / In-Store,Dining & Food,Kolkata,Desktop Web Browser,195,3,620.8,7.84,0
TXN-101063,CUST-1146,2025-04-17 17:11:04,1328.54,POS / In-Store,Healthcare & Medical,Bengaluru,Desktop Web Browser,934,1,940.42,17.26,0
TXN-101019,CUST-1238,2025-04-17 20:13:13,970.92,Online,Healthcare & Medical,Ahmedabad,Trusted Mobile App (iOS),588,2,804.7,9.29,0
TXN-100201,CUST-1197,2025-04-17 21:45:52,830.09,Online,Healthcare & Medical,Ahmedabad,Desktop Web Browser,467,3,1927.15,14.46,0
TXN-100952,CUST-1049,2025-04-18 08:15:05,673.68,POS / In-Store,Healthcare & Medical,Kochi,Trusted Mobile App (iOS),818,1,529.87,17.59,0
TXN-100119,CUST-1206,2025-04-18 09:04:39,165.94,POS / In-Store,Healthcare & Medical,Delhi,Trusted Mobile App (Android),878,2,316.09,17.99,0
TXN-100191,CUST-1092,2025-04-18 09:20:33,367.48,Online,Utilities & Bills,Delhi,Trusted Mobile App (iOS),854,1,348.57,12.39,0
TXN-100376,CUST-1125,2025-04-18 09:53:37,1062.14,Online,Utilities & Bills,Chennai,Trusted Mobile App (Android),677,3,1377.85,14.96,0
TXN-100750,CUST-1196,2025-04-18 11:19:26,212.15,POS / In-Store,Dining & Food,Kolkata,Trusted Mobile App (Android),934,1,410.93,8.3,0
TXN-100348,CUST-1189,2025-04-18 13:13:37,557.38,POS / In-Store,Dining & Food,Hyderabad,Trusted Mobile App (Android),1391,3,944.82,5.59,0
TXN-100032,CUST-1117,2025-04-18 13:58:53,340.29,Online,Utilities & Bills,Hyderabad,Trusted Mobile App (Android),275,2,471.54,13.56,0
TXN-100921,CUST-1069,2025-04-18 14:02:35,512.54,UPI Transfer,Dining & Food,Bengaluru,Trusted Mobile App (iOS),1381,2,798.5,5.61,0
TXN-100084,CUST-1149,2025-04-18 15:18:05,605.28,UPI Transfer,Healthcare & Medical,Delhi,Trusted Mobile App (Android),335,3,299.54,1.22,0
TXN-101040,CUST-1107,2025-04-18 16:05:58,721.45,Online,Healthcare & Medical,Ahmedabad,Trusted Mobile App (iOS),418,2,822.88,16.72,0
TXN-100288,CUST-1059,2025-04-18 19:52:18,461.61,UPI Transfer,Dining & Food,Chennai,Desktop Web Browser,1069,2,930.85,17.4,0
TXN-100209,CUST-1045,2025-04-18 20:29:18,956.74,POS / In-Store,Healthcare & Medical,Bengaluru,Desktop Web Browser,1040,2,775.84,7.59,0
TXN-100422,CUST-1144,2025-04-19 06:05:55,661.86,POS / In-Store,Dining & Food,Mumbai,Trusted Mobile App (Android),1609,3,877.55,0.85,0
TXN-101116,CUST-1216,2025-04-19 08:40:43,911.37,Online,Dining & Food,Jaipur,Desktop Web Browser,679,2,1073.34,4.8,0
TXN-100338,CUST-1010,2025-04-19 09:50:07,460.74,POS / In-Store,Dining & Food,Ahmedabad,Desktop Web Browser,599,3,304.7,11.33,0
TXN-100483,CUST-1018,2025-04-19 10:11:38,375.77,UPI Transfer,Healthcare & Medical,Jaipur,Trusted Mobile App (iOS),805,2,680.23,15.89,0
TXN-100461,CUST-1131,2025-04-19 11:06:12,1571.21,UPI Transfer,Dining & Food,Kolkata,Trusted Mobile App (Android),353,1,3947.7,6.72,0
TXN-100675,CUST-1237,2025-04-19 14:58:18,1739.02,Online,Grocery & Supermarkets,Jaipur,Desktop Web Browser,481,2,1677.85,8.59,0
TXN-100399,CUST-1095,2025-04-19 15:19:57,573.36,Online,Grocery & Supermarkets,Ahmedabad,Trusted Mobile App (iOS),894,3,625.97,14.05,0
